time,variable,simulation_index,measurement
0.00000000000000000e+00,elastic_energy,2,0.00000000000000000e+00
0.00000000000000000e+00,elastic_kinetic_energy,2,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,2,0.00000000000000000e+00
0.00000000000000000e+00,momentumX,2,0.00000000000000000e+00
0.00000000000000000e+00,momentumY,2,0.00000000000000000e+00
0.00000000000000000e+00,momentumZ,2,0.00000000000000000e+00
0.00000000000000000e+00,total_frictional_work,2,0.00000000000000000e+00
0.00000000000000000e+00,static_frictional_work,2,0.00000000000000000e+00
0.00000000000000000e+00,seismic_moment,2,0.00000000000000000e+00
0.00000000000000000e+00,potency,2,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,2,0.00000000000000000e+00
0.00000000000000000e+00,gravitational_energy,3,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_energy,3,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_kinetic_energy,3,0.00000000000000000e+00
0.00000000000000000e+00,elastic_energy,3,0.00000000000000000e+00
0.00000000000000000e+00,elastic_kinetic_energy,3,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,3,0.00000000000000000e+00
0.00000000000000000e+00,momentumX,3,0.00000000000000000e+00
0.00000000000000000e+00,momentumY,3,0.00000000000000000e+00
0.00000000000000000e+00,momentumZ,3,0.00000000000000000e+00
0.00000000000000000e+00,total_frictional_work,3,0.00000000000000000e+00
0.00000000000000000e+00,static_frictional_work,3,0.00000000000000000e+00
0.00000000000000000e+00,seismic_moment,3,0.00000000000000000e+00
0.00000000000000000e+00,potency,3,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,3,0.00000000000000000e+00
0.00000000000000000e+00,gravitational_energy,4,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_energy,4,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_kinetic_energy,4,0.00000000000000000e+00
0.00000000000000000e+00,elastic_energy,4,0.00000000000000000e+00
0.00000000000000000e+00,elastic_kinetic_energy,4,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,4,0.00000000000000000e+00
0.00000000000000000e+00,momentumX,4,0.00000000000000000e+00
0.00000000000000000e+00,momentumY,4,0.00000000000000000e+00
0.00000000000000000e+00,momentumZ,4,0.00000000000000000e+00
0.00000000000000000e+00,total_frictional_work,4,0.00000000000000000e+00
0.00000000000000000e+00,static_frictional_work,4,0.00000000000000000e+00
0.00000000000000000e+00,seismic_moment,4,0.00000000000000000e+00
0.00000000000000000e+00,potency,4,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,4,0.00000000000000000e+00
0.00000000000000000e+00,gravitational_energy,5,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_energy,5,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_kinetic_energy,5,0.00000000000000000e+00
0.00000000000000000e+00,elastic_energy,5,0.00000000000000000e+00
0.00000000000000000e+00,elastic_kinetic_energy,5,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,5,0.00000000000000000e+00
0.00000000000000000e+00,momentumX,5,0.00000000000000000e+00
0.00000000000000000e+00,momentumY,5,0.00000000000000000e+00
0.00000000000000000e+00,momentumZ,5,0.00000000000000000e+00
0.00000000000000000e+00,total_frictional_work,5,0.00000000000000000e+00
0.00000000000000000e+00,static_frictional_work,5,0.00000000000000000e+00
0.00000000000000000e+00,seismic_moment,5,0.00000000000000000e+00
0.00000000000000000e+00,potency,5,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,5,0.00000000000000000e+00
0.00000000000000000e+00,gravitational_energy,6,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_energy,6,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_kinetic_energy,6,0.00000000000000000e+00
0.00000000000000000e+00,elastic_energy,6,0.00000000000000000e+00
0.00000000000000000e+00,elastic_kinetic_energy,6,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,6,0.00000000000000000e+00
0.00000000000000000e+00,momentumX,6,0.00000000000000000e+00
0.00000000000000000e+00,momentumY,6,0.00000000000000000e+00
0.00000000000000000e+00,momentumZ,6,0.00000000000000000e+00
0.00000000000000000e+00,total_frictional_work,6,0.00000000000000000e+00
0.00000000000000000e+00,static_frictional_work,6,0.00000000000000000e+00
0.00000000000000000e+00,seismic_moment,6,0.00000000000000000e+00
0.00000000000000000e+00,potency,6,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,6,0.00000000000000000e+00
0.00000000000000000e+00,gravitational_energy,7,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_energy,7,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_kinetic_energy,7,0.00000000000000000e+00
0.00000000000000000e+00,elastic_energy,7,0.00000000000000000e+00
0.00000000000000000e+00,elastic_kinetic_energy,7,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,7,0.00000000000000000e+00
0.00000000000000000e+00,momentumX,7,0.00000000000000000e+00
0.00000000000000000e+00,momentumY,7,0.00000000000000000e+00
0.00000000000000000e+00,momentumZ,7,0.00000000000000000e+00
0.00000000000000000e+00,total_frictional_work,7,0.00000000000000000e+00
0.00000000000000000e+00,static_frictional_work,7,0.00000000000000000e+00
0.00000000000000000e+00,seismic_moment,7,0.00000000000000000e+00
0.00000000000000000e+00,potency,7,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,7,0.00000000000000000e+00
8.00000000000000000e+00,gravitational_energy,0,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,0,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,0,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,0,9.15352696949782400e+16
8.00000000000000000e+00,elastic_kinetic_energy,0,1.37219774672318280e+16
8.00000000000000000e+00,plastic_moment,0,1.48046528743645635e+19
8.00000000000000000e+00,momentumX,0,1.83930453262656250e+12
8.00000000000000000e+00,momentumY,0,1.84237628766260225e+15
8.00000000000000000e+00,momentumZ,0,-1.21844258617227300e+15
8.00000000000000000e+00,total_frictional_work,0,1.22413315143751568e+17
8.00000000000000000e+00,static_frictional_work,0,6.52281073853071360e+16
8.00000000000000000e+00,seismic_moment,0,1.78710733359070642e+20
8.00000000000000000e+00,potency,0,6.07797617110739231e+09
8.00000000000000000e+00,plastic_moment,0,1.48046528743645635e+19
8.00000000000000000e+00,gravitational_energy,1,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,1,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,1,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,1,9.49259243863896320e+16
8.00000000000000000e+00,elastic_kinetic_energy,1,7.88619114719827200e+15
8.00000000000000000e+00,plastic_moment,1,7.94525165035582783e+20
8.00000000000000000e+00,momentumX,1,-1.00514931061281375e+14
8.00000000000000000e+00,momentumY,1,-9.12303803931096250e+14
8.00000000000000000e+00,momentumZ,1,-2.60771314881596640e+16
8.00000000000000000e+00,total_frictional_work,1,9.99044577110296625e+14
8.00000000000000000e+00,static_frictional_work,1,6.12374792652964000e+14
8.00000000000000000e+00,seismic_moment,1,8.77861531958013184e+17
8.00000000000000000e+00,potency,1,2.98561892309632786e+07
8.00000000000000000e+00,plastic_moment,1,7.94525165035582783e+20
8.00000000000000000e+00,gravitational_energy,2,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,2,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,2,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,2,9.39647785116555200e+16
8.00000000000000000e+00,elastic_kinetic_energy,2,1.39350278134125860e+16
8.00000000000000000e+00,plastic_moment,2,2.21550925311412470e+19
8.00000000000000000e+00,momentumX,2,1.63080393355314844e+12
8.00000000000000000e+00,momentumY,2,2.07951424488909650e+15
8.00000000000000000e+00,momentumZ,2,-1.42613317395831675e+15
8.00000000000000000e+00,total_frictional_work,2,1.27836079009312480e+17
8.00000000000000000e+00,static_frictional_work,2,6.71802623060459520e+16
8.00000000000000000e+00,seismic_moment,2,1.82156079654650216e+20
8.00000000000000000e+00,potency,2,6.19515286381152248e+09
8.00000000000000000e+00,plastic_moment,2,2.21550925311412470e+19
8.00000000000000000e+00,gravitational_energy,3,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,3,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,3,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,3,9.05219829808173440e+16
8.00000000000000000e+00,elastic_kinetic_energy,3,1.30547897451734460e+16
8.00000000000000000e+00,plastic_moment,3,1.24281728446028698e+19
8.00000000000000000e+00,momentumX,3,9.10333577603437500e+11
8.00000000000000000e+00,momentumY,3,2.03743901090675875e+15
8.00000000000000000e+00,momentumZ,3,-1.38566051397981800e+15
8.00000000000000000e+00,total_frictional_work,3,1.19440541348622912e+17
8.00000000000000000e+00,static_frictional_work,3,6.54780277670543360e+16
8.00000000000000000e+00,seismic_moment,3,1.76400052647442448e+20
8.00000000000000000e+00,potency,3,5.99938960811626053e+09
8.00000000000000000e+00,plastic_moment,3,1.24281728446028698e+19
8.00000000000000000e+00,gravitational_energy,4,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,4,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,4,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,4,9.42142935994182240e+16
8.00000000000000000e+00,elastic_kinetic_energy,4,7.83973662991544100e+15
8.00000000000000000e+00,plastic_moment,4,7.95292041234347721e+20
8.00000000000000000e+00,momentumX,4,-1.00116496826579125e+14
8.00000000000000000e+00,momentumY,4,-1.01121460663078638e+15
8.00000000000000000e+00,momentumZ,4,-2.59500298121759440e+16
8.00000000000000000e+00,total_frictional_work,4,4.30866503920531738e+11
8.00000000000000000e+00,static_frictional_work,4,1.27801271149750000e+12
8.00000000000000000e+00,seismic_moment,4,9.23512194823050125e+14
8.00000000000000000e+00,potency,4,3.14087744387664534e+04
8.00000000000000000e+00,plastic_moment,4,7.95292041234347721e+20
8.00000000000000000e+00,gravitational_energy,5,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,5,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,5,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,5,9.38878775806352000e+16
8.00000000000000000e+00,elastic_kinetic_energy,5,1.40053969332978260e+16
8.00000000000000000e+00,plastic_moment,5,2.20296128045923287e+19
8.00000000000000000e+00,momentumX,5,1.76334998684451562e+12
8.00000000000000000e+00,momentumY,5,2.04068851591064675e+15
8.00000000000000000e+00,momentumZ,5,-1.39308338498944250e+15
8.00000000000000000e+00,total_frictional_work,5,1.27745512784294944e+17
8.00000000000000000e+00,static_frictional_work,5,6.70103881791160320e+16
8.00000000000000000e+00,seismic_moment,5,1.82076321728633111e+20
8.00000000000000000e+00,potency,5,6.19244028597874737e+09
8.00000000000000000e+00,plastic_moment,5,2.20296128045923287e+19
8.00000000000000000e+00,gravitational_energy,6,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,6,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,6,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,6,9.05027819078751360e+16
8.00000000000000000e+00,elastic_kinetic_energy,6,1.30824044276646700e+16
8.00000000000000000e+00,plastic_moment,6,1.24095200669968343e+19
8.00000000000000000e+00,momentumX,6,9.62573211140625000e+11
8.00000000000000000e+00,momentumY,6,2.01754979230792225e+15
8.00000000000000000e+00,momentumZ,6,-1.36863861452926825e+15
8.00000000000000000e+00,total_frictional_work,6,1.19399316581012768e+17
8.00000000000000000e+00,static_frictional_work,6,6.53757215519539200e+16
8.00000000000000000e+00,seismic_moment,6,1.76371265542362333e+20
8.00000000000000000e+00,potency,6,5.99841055478564548e+09
8.00000000000000000e+00,plastic_moment,6,1.24095200669968343e+19
8.00000000000000000e+00,gravitational_energy,7,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,7,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,7,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,7,9.18595855391978880e+16
8.00000000000000000e+00,elastic_kinetic_energy,7,1.33152796825142560e+16
8.00000000000000000e+00,plastic_moment,7,1.52093680165303439e+19
8.00000000000000000e+00,momentumX,7,1.23089887225075000e+12
8.00000000000000000e+00,momentumY,7,2.08236024633278050e+15
8.00000000000000000e+00,momentumZ,7,-1.42536482529823800e+15
8.00000000000000000e+00,total_frictional_work,7,1.22800291443899168e+17
8.00000000000000000e+00,static_frictional_work,7,6.63356571973386240e+16
8.00000000000000000e+00,seismic_moment,7,1.79248739140135158e+20
8.00000000000000000e+00,potency,7,6.09627382036306381e+09
8.00000000000000000e+00,plastic_moment,7,1.52093680165303439e+19
